#Scientific name,Protein,BioSample,Isolate,Contig,Start,Stop,Strand,Element symbol,Element name,Type,Scope,Subtype,Class,Subclass,Method,% Coverage of reference,% Identity to reference
"Escherichia coli","WP_049589868.1","SAMN08108617","PDT000270457.1","NZ_PIJA01000013.1",48309,49934,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08932767","PDT000321305.1","NZ_QGIQ01000009.1",102945,104570,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08932761","PDT000321306.1","NZ_QGIK01000011.1",103194,104819,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08932762","PDT000321307.1","NZ_QGIL01000011.1",103194,104819,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08932766","PDT000321308.1","NZ_QGIP01000010.1",103194,104819,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08932764","PDT000321312.1","NZ_QGIN01000011.1",103194,104819,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556679","PDT000346625.1","NZ_NRTP01000012.1",50349,51974,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556673","PDT000346631.1","NZ_NRTV01000014.1",5197,6822,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556646","PDT000346656.1","NZ_NRUW01000017.1",893,2518,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556632","PDT000346664.1","NZ_NRVK01000012.1",4339,5964,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556628","PDT000346666.1","NZ_NRVO01000019.1",33160,34785,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556624","PDT000346669.1","NZ_NRVS01000008.1",45856,47481,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556594","PDT000346826.1","NZ_NRWW01000012.1",9062,10687,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556579","PDT000346841.1","NZ_NRXL01000014.1",801,2426,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556545","PDT000346872.1","NZ_NRYT01000031.1",27520,29145,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556519","PDT000346899.1","NZ_NRZT01000029.1",4340,5965,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556518","PDT000346900.1","NZ_NRZU01000009.1",4237,5862,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556513","PDT000346905.1","NZ_NRZZ01000005.1",52710,54335,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556514","PDT000346906.1","NZ_NRZY01000024.1",9062,10687,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556574","PDT000346945.1","NZ_NRXQ01000031.1",45595,47220,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556562","PDT000346953.1","NZ_NRYC01000011.1",3631,5256,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556561","PDT000346955.1","NZ_NRYD01000008.1",3543,5168,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556502","PDT000346964.1","NZ_NSAK01000024.1",46679,48304,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556506","PDT000346970.1","NZ_NSAG01000030.1",48661,50286,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556491","PDT000346971.1","NZ_NSAV01000026.1",51278,52903,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10358823","PDT000411298.1","NZ_RKKQ01000004.1",83435,85060,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10394877","PDT000411301.1","NZ_RKKZ01000008.1",164,1789,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10476573","PDT000414209.1","NZ_RQUN01000026.1",47995,49620,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10516595","PDT000621000.1","NZ_RYAO01000002.1",16945,18570,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMEA4976329","PDT000645551.2","UWME01000001.1",1118155,1119777,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976350","PDT000645608.2","UWMY01000004.1",76607,78229,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN11928132","PDT000661189.1","NZ_VDLG01000026.1",47995,49620,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN12264954","PDT000669011.1","NZ_CP041628.1",537674,539299,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN13875146","PDT000676119.2","NZ_CP048025.1",565776,567401,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMD00190245","PDT000710702.1","NZ_AP021891.1",656311,657936,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Shigella sonnei","HAW4432141.1","SAMN07189721","PDT000933439.1","DADEBS010000011.1",9443,11068,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN16387480","PDT000947862.1","NZ_JADBFR010000005.1",131048,132673,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10492550","PDT000947914.1","NZ_RXLJ01000016.1",4053,5678,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN17807537","PDT000975778.1","NZ_CP070902.1",1888875,1890500,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN13563033","PDT001019272.1","NZ_CP047002.1",565774,567399,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBD1669377.1","SAMN15150498","PDT001023457.1","DAEBBR010000005.1",186,1811,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBD1674155.1","SAMN15150496","PDT001023461.1","DAEBBS010000005.1",68333,69958,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBD1840499.1","SAMN15150493","PDT001023464.1","DAEBBP010000006.1",1161,2786,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBD1664995.1","SAMN15150492","PDT001023465.1","DAEBBJ010000004.1",252479,254104,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN06649980","PDT001094382.1","NZ_NBJA01000001.1",2255538,2257163,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN17183404","PDT001099090.1","JAEOHL010000002.1",57197,58819,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN17183352","PDT001099143.1","JAEOFL010000031.1",11957,13579,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN17183597","PDT001099389.1","JAEOOS010000018.1",33445,35067,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN20337547","PDT001139091.1","NZ_JAIBPI010000004.1",143932,145557,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBN1997871.1","SAMEA5863136","PDT001223241.1","DAFMEF010000059.1",21794,23419,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN05437857","PDT001263041.1","NZ_MCEJ01000028.1",13554,15179,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_034169413.1","SAMN10375146","PDT001263073.1","NZ_RJCG01000023.1",12177,13799,"-","mcr-1.26","phosphoethanolamine--lipid A transferase MCR-1.26","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10375121","PDT001263097.1","NZ_RJBH01000014.1",67462,69087,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN18298615","PDT001318070.1","NZ_JAGDIZ010000006.1",29461,31086,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCJ9869308.1","SAMN18191018","PDT001381401.1","DAIVDT010000018.1",2282,3907,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCJ9722894.1","SAMN18191113","PDT001381454.1","DAIVCM010000009.1",1816,3441,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCJ9016008.1","SAMN18191170","PDT001381715.1","DAIUWN010000003.1",185,1810,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HCJ5954380.1","SAMN18191452","PDT001381878.1","DAILJH010000005.1",103745,105370,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN30409988","PDT001404930.1","JANTKE010000033.1",49551,51173,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN30409991","PDT001404980.1","JANTKB010000032.1",9481,11103,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN30184370","PDT001483755.1","NZ_CP102703.1",75232,76857,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN30184372","PDT001483757.1","NZ_CP102709.1",25383,27008,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Shigella sonnei","HCV5332306.1","SAMN28105233","PDT001498569.1","DAKIQE010000011.1",9443,11068,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Shigella sonnei","HCX6227385.1","SAMN28105186","PDT001498656.1","DAKRNM010000008.1",8957,10582,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN31827420","PDT001523092.1","NZ_JAPQOJ010000012.1",314,1939,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN31827404","PDT001523107.1","NZ_JAPQOZ010000013.1",314,1939,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN31827387","PDT001523123.1","NZ_JAPQPQ010000050.1",27548,29173,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN31827384","PDT001523129.1","NZ_JAPQPT010000012.1",314,1939,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN31827380","PDT001523131.1","NZ_JAPQPX010000013.1",314,1939,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN21424224","PDT001639059.1","JAIQMS010000023.1",72258,73880,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN21424194","PDT001639086.1","JAIQNV010000009.1",46656,48278,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN21424183","PDT001639104.1","JAIQOG010000007.1",96386,98008,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN21424279","PDT001639194.1","JAIQRW010000007.1",67860,69482,"-","mcr-1","MCR-1 family phosphoethanolamine--lipid A transferase","AMR","core","AMR","COLISTIN","COLISTIN","BLASTX",100.0,99.82
"Escherichia coli",,"SAMN21424164","PDT001639238.1","JAIQTQ010000003.1",219344,220966,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN36186488","PDT001876967.1","NZ_JAVIRW010000010.1",21816,23441,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN34281158","PDT001888122.1","NZ_CP125700.1",4192,5817,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN34281153","PDT001888127.1","NZ_CP125714.1",8954,10579,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN34281154","PDT001888130.1","NZ_CP125697.1",8478,10103,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN36871695","PDT001930859.1","JAVAHI010000002.1",370961,372583,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN36871654","PDT001930902.1","JAVAFT010000024.1",39773,41395,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN36871639","PDT001930919.1","JAVAFE010000014.1",68589,70211,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN37779076","PDT001986425.1","NZ_JAWNAY010000021.1",1849,3474,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN38414434","PDT002037839.1","JAXRBO010000075.1",10278,11900,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN38414671","PDT002038086.1","JAXQSL010000044.1",11378,13000,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HGF6416351.1","SAMN38033933","PDT002049625.1","DBBVHF010000003.1",5295,6920,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGF6095140.1","SAMN38033871","PDT002049705.1","DBBVEP010000006.1",5298,6923,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMD00562502","PDT002074909.1","NZ_AP027474.1",1808469,1810094,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMD00562619","PDT002074953.1","NZ_AP027745.1",656311,657936,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMEA115016240","PDT002101473.1","CAWOFJ010000028.1",32483,34105,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN39897630","PDT002483234.1","JBJGSK010000020.1",86287,87909,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HGU1493134.1","SAMD00876486","PDT002621607.1","DBFHXO010000032.1",10594,12219,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGU2331547.1","SAMD00876492","PDT002621613.1","DBFIEP010000019.1",9464,11089,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGU1773374.1","SAMD00876497","PDT002621618.1","DBFIAF010000018.1",47375,49000,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
